STOFF_ID;Stoff_Typ;Name_Botanisch_INCI;Name_DE;Name_EN;Status;Herkunft_Region;Wissen_Tradition;Familie_Botanisch_Tags;Pflanzenteil_Tags;Gewinnung_Tags;Form_Beschaffenheit;Sensorik_Tags;Chemie_Leitsubstanzen;Harmoniert_Mit_Tags;Sicherheit_Kontraindikation;Labels_Qualitaet;Lagerung;Haltbarkeit_Monate;Lieferant_Haupt;Lieferant_ArtNr;Einkaufspreis_Netto;Waehrung;Gebinde_Groesse;Mengeneinheit;Mindestbestand;Zolltarifnummer;Bio_Kontrollstelle;Anwendung_Dosierung;Tipps_Substitution;Platzhalter_Illu;Illu_Prompt_Positiv;Illu_Prompt_Negativ;Illu_Style;Gemini_Comment;Gemini_Comment2;Old_ID_Ref
STOFF-TEA-000044;Infusion;Cymbopogon citratus;Zitronengras;Lemongrass;Fertig;Südostasien;Erfrischende Alltagsinfusion, kühlend.;Poaceae;Blatt;Trocknung|Schnitt;geschnitten;zitronig|frisch|klar;Citral;Ingwer|Minze;—;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–7 min;Zitronenverbene;STOFF-TEA-000044;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000044;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000044, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000045;Infusion;Hibiscus sabdariffa;Hibiskusblüte;Hibiscus;Fertig;Afrika|Karibik;Säuerlich-fruchtige Nationalinfusion vieler Länder.;Malvaceae;Blüte;Trocknung;Blütenstücke;sauer|fruchtig|rot;Anthocyane;Hagebutte|Vanille;Blutdrucksenkend;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 8–10 min;Hagebutte;STOFF-TEA-000045;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000045;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000045, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000046;Infusion;Rosa canina;Hagebutte;Rosehip;Fertig;Europa;Vitaminreiche Fruchtinfusion.;Rosaceae;Frucht;Trocknung;Schalen;fruchtig|mild-sauer;Vitamin C;Hibiskus;—;;Trocken;36;;;;;;12119086;;3 g mit 95 °C, 10 min;Sanddorn;STOFF-TEA-000046;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000046;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000046, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000047;Infusion;Urtica dioica;Brennnesselblatt;Nettle Leaf;Fertig;Europa;Entgiftende Frühjahrspflanze.;Urticaceae;Blatt;Trocknung;geschnitten;grün|herb|mild;Mineralstoffe;Birke|Löwenzahn;—;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 8 min;Löwenzahn;STOFF-TEA-000047;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000047;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000047, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000048;Infusion;Taraxacum officinale;Löwenzahnkraut;Dandelion;Fertig;Europa;Leber- & Gallenpflanze.;Asteraceae;Blatt|Wurzel;Trocknung;geschnitten;bitter|erdig;Sesquiterpenlactone;Brennnessel;Gallenbeschwerden beachten;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 8–10 min;Artischocke;STOFF-TEA-000048;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000048;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000048, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000049;Infusion;Salvia officinalis;Salbei;Sage;Fertig;Mittelmeerraum;Antiseptische Hals- & Rachenpflanze.;Lamiaceae;Blatt;Trocknung;geschnitten;würzig|bitter|warm;Thujon|Cineol;Thymian;Nicht dauerhaft hoch dosieren;;Trocken;24;;;;;;12119086;;1–2 g mit 95 °C, 5 min;Thymian;STOFF-TEA-000049;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000049;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000049, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000050;Infusion;Thymus vulgaris;Thymian;Thyme;Fertig;Mittelmeerraum;Atemwegsinfusion, klassisch mediterran.;Lamiaceae;Blatt|Blüte;Trocknung;geschnitten;würzig|warm|krautig;Thymol|Carvacrol;Salbei;Schwangerschaft vorsichtig;;Trocken;24;;;;;;12119086;;1–2 g mit 95 °C, 5–7 min;Bergthymian;STOFF-TEA-000050;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000050;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000050, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000051;Infusion;Matricaria chamomilla;Kamillenblüte;Chamomile;Fertig;Europa|Westasien;Beruhigende Heilpflanze, seit der Antike genutzt.;Asteraceae;Blüte;Trocknung;ganze Blüten;mild|blumig|honigartig;Apigenin|Bisabolol;Fenchel|Anis;Allergie bei Korbblütlern möglich;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–7 min;Melisse;STOFF-TEA-000051;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000051;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000051, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000052;Infusion;Melissa officinalis;Zitronenmelisse;Lemon Balm;Fertig;Europa;Nerven- und Magenpflanze, klösterliche Tradition.;Lamiaceae;Blatt;Trocknung;geschnitten;zitronig|mild|krautig;Citral|Rosmarinsäure;Kamille|Minze;—;;Trocken;24;;;;;;12119086;;2 g mit 90 °C, 5–7 min;Zitronenverbene;STOFF-TEA-000052;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000052;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000052, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000053;Infusion;Mentha spicata;Grüne Minze;Spearmint;Fertig;Europa|Nordafrika;Erfrischende Alltagsinfusion.;Lamiaceae;Blatt;Trocknung;geschnitten;frisch|minzig|mild;Carvon;Zitrone|Fenchel;—;;Trocken;24;;;;;;12119086;;2 g mit 90 °C, 5 min;Pfefferminze;STOFF-TEA-000053;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000053;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000053, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000054;Infusion;Foeniculum vulgare;Fenchelsamen;Fennel Seed;Fertig;Mittelmeerraum;Verdauungsfördernd, klassisch nach Mahlzeiten.;Apiaceae;Samen;Trocknung;ganze Samen;süßlich|anisartig|warm;Anethol|Fenchon;Anis|Kümmel;—;;Trocken;36;;;;;;12119086;;2 g angestoßen, 95 °C, 8–10 min;Anis;STOFF-TEA-000054;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000054;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000054, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000055;Infusion;Pimpinella anisum;Anissamen;Anise Seed;Fertig;Mittelmeerraum;Süß-würzige Sameninfusion.;Apiaceae;Samen;Trocknung;ganze Samen;süß|lakritzartig;Anethol;Fenchel|Koriander;—;;Trocken;36;;;;;;12119086;;1–2 g angestoßen, 95 °C, 8 min;Fenchel;STOFF-TEA-000055;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000055;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000055, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000056;Infusion;Illicium verum;Sternanis;Star Anise;Fertig;China|Vietnam;Wärmende Gewürzinfusion.;Schisandraceae;Frucht;Trocknung;ganze Sterne;süß|würzig|warm;Anethol;Zimt|Ingwer;Nicht mit japanischem Sternanis verwechseln;;Trocken;36;;;;;;12119086;;1 Stern, 95 °C, 8–10 min;Anis;STOFF-TEA-000056;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000056;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000056, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000057;Infusion;Cinnamomum verum;Zimtstange (Ceylon);Ceylon Cinnamon;Fertig;Sri Lanka;Wärmende Rindeninfusion.;Lauraceae;Rinde;Trocknung;Stangen;warm|süß|würzig;Cinnamaldehyd;Nelke|Ingwer;Cumarinarm (Ceylon);;Trocken;36;;;;;;12119086;;1 Stück, 95 °C, 10–15 min;Cassia;STOFF-TEA-000057;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000057;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000057, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000058;Infusion;Syzygium aromaticum;Gewürznelke;Clove;Fertig;Indonesien;Stark aromatische Blütenknospe.;Myrtaceae;Knospe;Trocknung;ganze Nelken;intensiv|würzig|warm;Eugenol;Zimt|Orange;Sehr sparsam dosieren;;Trocken;36;;;;;;12119086;;1–2 Nelken, 95 °C, 8 min;Piment;STOFF-TEA-000058;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000058;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000058, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000059;Infusion;Piper nigrum;Schwarzer Pfeffer;Black Pepper;Fertig;Indien;Anregende Gewürzinfusion.;Piperaceae;Frucht;Trocknung;Körner;scharf|warm|trocken;Piperin;Ingwer|Kurkuma;Magenschonend dosieren;;Trocken;36;;;;;;12119086;;5–6 Körner, 95 °C, 8 min;Langer Pfeffer;STOFF-TEA-000059;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000059;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000059, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000060;Infusion;Elettaria cardamomum;Kardamomsamen;Cardamom;Fertig;Indien|Sri Lanka;Königin der Gewürze, verdauungsfördernd.;Zingiberaceae;Samen;Trocknung;Kapseln;süß|frisch|würzig;1,8-Cineol|Terpinylacetat;Zimt|Fenchel;—;;Trocken;36;;;;;;12119086;;2 Kapseln angedrückt, 95 °C, 8–10 min;Koriandersamen;STOFF-TEA-000060;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000060;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000060, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000061;Infusion;Aspalathus linearis;Rooibos;Rooibos;Fertig;Südafrika;Traditioneller koffeinfreier Tee der Khoisan.;Fabaceae;Blatt|Zweig;Fermentation|Trocknung;geschnitten;mild|honigartig|erdig;Aspalathin|Nothofagin;Vanille|Zimt;Koffeinfrei;;Trocken;36;;;;;;12119086;;2–3 g mit 95 °C, 5–7 min;Honeybush;STOFF-TEA-000061;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000061;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000061, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000062;Infusion;Cyclopia intermedia;Honeybush;Honeybush;Fertig;Südafrika;Süßlicher Verwandter des Rooibos.;Fabaceae;Blatt|Blüte;Fermentation|Trocknung;geschnitten;süß|honigartig|weich;Mangiferin;Rooibos|Vanille;Koffeinfrei;;Trocken;36;;;;;;12119086;;2–3 g mit 95 °C, 6–8 min;Rooibos;STOFF-TEA-000062;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000062;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000062, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000063;Infusion;Hibiscus sabdariffa;Hibiskusblüte;Hibiscus;Fertig;Afrika|Karibik;Säuerliche Frucht-Blüten-Infusion (Bissap, Karkade).;Malvaceae;Kelchblatt;Trocknung;geschnitten;sauer|fruchtig|rot;Anthocyane|Hibiscussäure;Ingwer|Minze;Kann blutdrucksenkend wirken;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–8 min;Hagebutte;STOFF-TEA-000063;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000063;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000063, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000064;Infusion;Zea mays;Maisseide;Corn Silk;Fertig;Amerika;Volksmedizinisch als milde Infusion genutzt.;Poaceae;Narbenfäden;Trocknung;fein;mild|pflanzlich;Flavonoide;Melisse;—;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 8–10 min;Birkenblatt;STOFF-TEA-000064;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000064;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000064, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000065;Infusion;Ilex paraguariensis;Yerba Mate;Yerba Mate;Fertig;Südamerika;Nationalgetränk in Argentinien & Paraguay.;Aquifoliaceae;Blatt;Röstung|Trocknung;geschnitten;herb|grün|bitter;Koffein|Theobromin;Zitrus|Minze;Koffeinhaltig;;Trocken;24;;;;;;12119086;;3 g mit 70–80 °C, 3–5 min;Grüner Tee;STOFF-TEA-000065;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000065;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000065, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000066;Infusion;Cymbopogon citratus;Zitronengras;Lemongrass;Fertig;Südostasien;Erfrischende Alltagsinfusion.;Poaceae;Blatt;Trocknung;geschnitten;zitronig|frisch|klar;Citral;Ingwer|Minze;—;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–7 min;Zitronenverbene;STOFF-TEA-000066;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000066;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000066, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000067;Infusion;Verbena officinalis;Eisenkraut;Vervain;Fertig;Europa;Traditionelle Bitterpflanze.;Verbenaceae;Kraut;Trocknung;geschnitten;bitter|krautig;Iridoide;Kamille;Nicht überdosieren;;Trocken;24;;;;;;12119086;;1–2 g mit 95 °C, 5–7 min;Schafgarbe;STOFF-TEA-000067;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000067;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000067, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000068;Infusion;Achillea millefolium;Schafgarbe;Yarrow;Fertig;Europa;Klassische Heilpflanze.;Asteraceae;Kraut|Blüte;Trocknung;geschnitten;bitter|würzig|krautig;Azulene|Flavonoide;Kamille|Fenchel;Allergie bei Korbblütlern möglich;;Trocken;24;;;;;;12119086;;1–2 g mit 95 °C, 5–8 min;Eisenkraut;STOFF-TEA-000068;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000068;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000068, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000069;Infusion;Urtica dioica;Brennnesselblatt;Nettle Leaf;Fertig;Europa;Mineralreiche Alltagsinfusion.;Urticaceae;Blatt;Trocknung;geschnitten;grün|pflanzlich;Mineralien|Chlorophyll;Birkenblatt;—;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–7 min;Löwenzahnblatt;STOFF-TEA-000069;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000069;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000069, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
STOFF-TEA-000070;Infusion;Taraxacum officinale;Löwenzahnblatt;Dandelion Leaf;Fertig;Europa;Bittere Frühlingspflanze.;Asteraceae;Blatt;Trocknung;geschnitten;bitter|grün;Sesquiterpenlactone;Brennnessel;Galle anregend;;Trocken;24;;;;;;12119086;;2 g mit 95 °C, 5–7 min;Chicorée;STOFF-TEA-000070;;;;;;;;";" | 20% white border, studio macro lighting, natural color accuracy, high texture fidelity, no text overlay, square 1:1, ultra‑realistic, seed=locked, aspect_ratio=1:1, runner_tag=TEA_CRY_MASTER;STOFF-TEA-000070;Ultrarealistisches Studiofoto des Stoffes STOFF-TEA-000070, natürliche Textur, klare Struktur, hochwertige Materialdarstellung, weiches diffuses Licht, 8k, 20% Weißrand;kein Text|keine Verpackung|keine Hände|keine Marken|kein Wasserzeichen;Foto
